index,name,back_default_sprite_url,front_default_sprite_url,official_artwork_front_default
210,granbull,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/210.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/210.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/210.png
211,qwilfish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/211.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/211.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/211.png
212,scizor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/212.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/212.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/212.png
213,shuckle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/213.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/213.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/213.png
214,heracross,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/214.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/214.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/214.png
215,sneasel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/215.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/215.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/215.png
216,teddiursa,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/216.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/216.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/216.png
217,ursaring,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/217.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/217.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/217.png
218,slugma,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/218.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/218.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/218.png
219,magcargo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/219.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/219.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/219.png
220,swinub,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/220.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/220.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/220.png
221,piloswine,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/221.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/221.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/221.png
222,corsola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/222.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/222.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/222.png
223,remoraid,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/223.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/223.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/223.png
224,octillery,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/224.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/224.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/224.png
225,delibird,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/225.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/225.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/225.png
226,mantine,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/226.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/226.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/226.png
227,skarmory,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/227.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/227.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/227.png
228,houndour,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/228.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/228.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/228.png
229,houndoom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/229.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/229.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/229.png
230,kingdra,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/230.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/230.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/230.png
231,phanpy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/231.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/231.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/231.png
232,donphan,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/232.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/232.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/232.png
233,porygon2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/233.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/233.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/233.png
234,stantler,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/234.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/234.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/234.png
235,smeargle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/235.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/235.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/235.png
236,tyrogue,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/236.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/236.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/236.png
237,hitmontop,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/237.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/237.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/237.png
238,smoochum,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/238.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/238.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/238.png
239,elekid,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/239.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/239.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/239.png
240,magby,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/240.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/240.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/240.png
241,miltank,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/241.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/241.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/241.png
242,blissey,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/242.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/242.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/242.png
243,raikou,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/243.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/243.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/243.png
244,entei,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/244.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/244.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/244.png
245,suicune,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/245.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/245.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/245.png
246,larvitar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/246.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/246.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/246.png
247,pupitar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/247.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/247.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/247.png
248,tyranitar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/248.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/248.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/248.png
249,lugia,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/249.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/249.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/249.png
250,ho-oh,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/250.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/250.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/250.png
251,celebi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/251.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/251.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/251.png
252,treecko,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/252.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/252.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/252.png
253,grovyle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/253.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/253.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/253.png
254,sceptile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/254.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/254.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/254.png
255,torchic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/255.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/255.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/255.png
256,combusken,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/256.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/256.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/256.png
257,blaziken,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/257.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/257.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/257.png
258,mudkip,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/258.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/258.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/258.png
259,marshtomp,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/259.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/259.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/259.png
260,swampert,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/260.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/260.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/260.png
261,poochyena,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/261.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/261.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/261.png
262,mightyena,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/262.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/262.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/262.png
263,zigzagoon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/263.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/263.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/263.png
264,linoone,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/264.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/264.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/264.png
265,wurmple,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/265.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/265.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/265.png
266,silcoon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/266.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/266.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/266.png
267,beautifly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/267.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/267.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/267.png
268,cascoon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/268.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/268.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/268.png
269,dustox,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/269.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/269.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/269.png
270,lotad,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/270.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/270.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/270.png
271,lombre,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/271.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/271.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/271.png
272,ludicolo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/272.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/272.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/272.png
273,seedot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/273.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/273.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/273.png
274,nuzleaf,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/274.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/274.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/274.png
275,shiftry,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/275.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/275.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/275.png
276,taillow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/276.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/276.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/276.png
277,swellow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/277.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/277.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/277.png
278,wingull,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/278.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/278.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/278.png
279,pelipper,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/279.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/279.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/279.png
280,ralts,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/280.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/280.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/280.png
281,kirlia,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/281.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/281.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/281.png
282,gardevoir,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/282.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/282.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/282.png
283,surskit,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/283.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/283.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/283.png
284,masquerain,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/284.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/284.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/284.png
285,shroomish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/285.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/285.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/285.png
286,breloom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/286.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/286.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/286.png
287,slakoth,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/287.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/287.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/287.png
288,vigoroth,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/288.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/288.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/288.png
289,slaking,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/289.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/289.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/289.png
290,nincada,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/290.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/290.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/290.png
291,ninjask,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/291.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/291.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/291.png
292,shedinja,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/292.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/292.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/292.png
293,whismur,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/293.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/293.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/293.png
294,loudred,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/294.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/294.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/294.png
295,exploud,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/295.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/295.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/295.png
296,makuhita,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/296.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/296.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/296.png
297,hariyama,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/297.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/297.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/297.png
298,azurill,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/298.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/298.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/298.png
299,nosepass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/299.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/299.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/299.png
300,skitty,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/300.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/300.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/300.png
301,delcatty,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/301.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/301.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/301.png
302,sableye,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/302.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/302.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/302.png
303,mawile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/303.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/303.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/303.png
304,aron,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/304.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/304.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/304.png
305,lairon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/305.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/305.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/305.png
306,aggron,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/306.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/306.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/306.png
307,meditite,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/307.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/307.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/307.png
308,medicham,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/308.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/308.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/308.png
309,electrike,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/309.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/309.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/309.png
310,manectric,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/310.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/310.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/310.png
311,plusle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/311.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/311.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/311.png
312,minun,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/312.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/312.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/312.png
313,volbeat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/313.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/313.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/313.png
314,illumise,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/314.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/314.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/314.png
